Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,VisitorType,Weekend,Revenue,SessionDuration,TotalPagesViewed
0,0.0,0,0.0,7,116.8,0.028571429,0.114285714,0.0,0.0,1,False,0,116.8,7
0,0.0,0,0.0,5,334.4,0.0,0.025,0.0,0.0,1,False,0,334.4,5
4,124.6,0,0.0,4,71.0,0.0,0.028571429,0.0,0.0,2,False,0,195.6,8
12,139.3666667,0,0.0,13,139.4333333,0.0,0.007017544,47.30370179,0.0,2,True,0,278.79999999999995,25
0,0.0,0,0.0,10,274.3,0.0,0.06,0.0,0.0,1,False,0,274.3,10
0,0.0,0,0.0,15,203.35,0.025,0.066666667,0.0,0.0,1,False,0,203.35,15
0,0.0,0,0.0,8,194.4,0.0,0.025,0.0,0.0,1,False,0,194.4,8
0,0.0,0,0.0,2,58.6,0.0,0.05,0.0,0.0,1,False,0,58.6,2
0,0.0,0,0.0,14,253.1,0.057142857,0.078571429,0.0,0.0,1,False,0,253.1,14
0,0.0,0,0.0,3,36.6,0.0,0.033333333,0.0,0.0,1,False,0,36.6,3
0,0.0,0,0.0,0,0.0,0.18,0.181818182,0.0,0.0,1,False,0,0.0,0
0,0.0,1,426.2,10,157.0666667,0.0,0.016666667,32.73061637,0.0,1,False,1,583.2666667,11
0,0.0,0,0.0,8,55.3,0.0,0.025,0.0,0.0,1,False,0,55.3,8
0,0.0,0,0.0,3,96.7,0.0,0.0,0.0,0.0,1,True,0,96.7,3
4,43.46666667,0,0.0,4,27.26666667,0.0,0.028571429,0.0,0.0,2,False,1,70.73333334,8
7,123.2,0,0.0,16,283.7214286,0.014473684,0.022222222,0.0,0.0,1,False,0,406.9214286,23
2,35.3,0,0.0,3,18.1,0.033333333,0.061111111,0.0,0.0,1,True,1,53.4,5
0,0.0,0,0.0,4,52.3,0.0,0.1,0.0,0.0,1,False,0,52.3,4
2,15.2,0,0.0,22,244.2,0.027272727,0.063636364,0.0,0.0,1,True,0,259.4,24
4,71.7,0,0.0,8,74.6,0.109090909,0.127272727,0.0,0.0,1,False,0,146.3,12
6,88.28,0,0.0,17,310.9714286,0.031578947,0.035247209,0.0,0.0,1,False,0,399.25142860000005,23
3,36.2,0,0.0,2,4.0,0.0,0.04,27.79373861,0.0,2,True,0,40.2,5
4,71.33333333,0,0.0,21,295.3333333,0.016666667,0.058333333,0.0,0.0,1,True,1,366.66666663,25
3,25.6,0,0.0,10,327.7733333,0.0,0.013095238,11.78466261,0.0,1,False,1,353.3733333,13
0,0.0,0,0.0,3,11.0,0.066666667,0.133333333,0.0,0.0,1,False,0,11.0,3
1,17.2,0,0.0,4,192.4,0.0,0.01,0.0,0.0,2,False,0,209.6,5
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,12,213.2833333,0.016666667,0.041666667,0.0,0.0,1,False,0,213.2833333,12
4,134.1,0,0.0,7,110.3,0.0,0.015151515,0.0,0.0,2,False,0,244.39999999999998,11
0,0.0,0,0.0,2,28.2,0.0,0.1,0.0,0.0,1,False,0,28.2,2
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
2,95.3,0,0.0,14,262.587619,0.0125,0.004910714,0.0,0.0,2,False,0,357.88761900000003,16
0,0.0,0,0.0,16,196.3333333,0.0125,0.023958333,0.0,0.0,1,True,0,196.3333333,16
0,0.0,0,0.0,9,311.7,0.0,0.055555556,0.0,0.0,1,False,0,311.7,9
0,0.0,0,0.0,25,334.3833333,0.0,0.008333333,0.0,0.0,1,False,0,334.3833333,25
0,0.0,0,0.0,4,271.4666667,0.0,0.021428571,0.0,0.0,1,False,0,271.4666667,4
0,0.0,0,0.0,4,35.33333333,0.05,0.1,0.0,0.0,1,True,0,35.33333333,4
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,3
9,181.8166667,0,0.0,9,126.9166667,0.0,0.015384615,0.0,0.0,1,False,0,308.7333334,18
0,0.0,0,0.0,7,70.4,0.114285714,0.128571429,0.0,0.0,1,False,0,70.4,7
0,0.0,0,0.0,5,27.2,0.0,0.04,0.0,0.0,1,False,0,27.2,5
1,49.4,0,0.0,18,213.1714286,0.0,0.003921569,0.0,0.0,2,False,0,262.5714286,19
0,0.0,2,10.0,18,222.3,0.01,0.025,0.0,0.0,1,True,0,232.3,20
0,0.0,0,0.0,4,145.2,0.0,0.025,0.0,0.0,1,False,0,145.2,4
0,0.0,0,0.0,5,186.0666667,0.146666667,0.15952381,0.0,0.0,1,False,0,186.0666667,5
2,37.2,0,0.0,22,295.0333333,0.0,0.008333333,0.0,0.0,2,False,0,332.23333329999997,24
1,18.2,0,0.0,6,32.2,0.085714286,0.10952381,0.0,0.0,1,False,0,50.400000000000006,7
0,0.0,0,0.0,4,157.2,0.04,0.1,0.0,0.0,1,True,0,157.2,4
3,39.3,0,0.0,29,316.2,0.006666667,0.02,0.0,0.0,1,False,0,355.5,32
2,214.6,3,34.4,1,165.2,0.0,0.033333333,0.0,0.0,1,False,0,414.2,6
5,154.2,0,0.0,12,269.5357143,0.004444444,0.006111111,0.0,0.0,1,False,0,423.7357143,17
2,18.0,2,6.0,10,363.6,0.0,0.015384615,0.0,0.0,2,True,1,387.6,14
0,0.0,0,0.0,19,281.4333333,0.038596491,0.082807018,0.0,0.0,1,False,0,281.4333333,19
0,0.0,0,0.0,3,57.4,0.0,0.133333333,0.0,0.0,1,False,0,57.4,3
0,0.0,0,0.0,2,78.1,0.18,0.171428571,0.0,0.0,1,False,0,78.1,2
4,135.4,0,0.0,2,46.8,0.0,0.0375,0.0,0.0,1,False,1,182.2,6
0,0.0,0,0.0,6,127.4,0.0,0.0,0.0,0.0,1,False,0,127.4,6
0,0.0,0,0.0,16,149.9,0.05625,0.1,0.0,0.0,1,False,0,149.9,16
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,True,0,0.0,1
6,67.4,0,0.0,13,217.7611111,0.0125,0.025,0.0,0.0,1,True,0,285.16111109999997,19
0,0.0,0,0.0,4,141.0,0.0,0.05,0.0,0.0,2,False,0,141.0,4
0,0.0,0,0.0,19,187.2,0.068421053,0.131578947,0.0,0.0,1,False,0,187.2,19
1,6.0,0,0.0,21,332.8,0.0,0.008695652,0.0,0.0,1,True,0,338.8,22
5,241.35,0,0.0,5,244.7,0.011111111,0.033333333,0.0,0.0,1,True,0,486.04999999999995,10
4,131.4,0,0.0,4,199.4,0.0,0.025,0.0,0.0,2,False,0,330.8,8
0,0.0,0,0.0,5,20.2,0.18,0.186666667,0.0,0.0,1,False,0,20.2,5
0,0.0,0,0.0,4,288.4333333,0.0,0.0125,0.0,0.0,1,False,0,288.4333333,4
0,0.0,0,0.0,16,394.5580952,0.0,0.015,0.0,0.0,2,False,0,394.5580952,16
6,177.6,0,0.0,17,284.7833333,0.009090909,0.022727273,31.99181419,0.0,1,False,1,462.3833333,23
4,103.8,0,0.0,14,314.2933333,0.0,0.013333333,79.44353446,0.0,2,False,1,418.0933333,18
0,0.0,0,0.0,13,328.9,0.015384615,0.046153846,0.0,0.0,1,False,0,328.9,13
0,0.0,0,0.0,2,179.8,0.0,0.033333333,0.0,0.0,2,True,0,179.8,2
10,228.35,0,0.0,3,28.6,0.0,0.001851852,0.0,0.0,2,False,0,256.95,13
4,53.4,0,0.0,4,53.4,0.0,0.025,0.0,0.0,2,False,0,106.8,8
0,0.0,0,0.0,3,145.0,0.066666667,0.133333333,0.0,0.0,1,False,0,145.0,3
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,True,0,0.0,1
0,0.0,0,0.0,21,192.9,0.059090909,0.104545455,0.0,0.0,1,True,0,192.9,21
0,0.0,0,0.0,2,21.2,0.0,0.1,0.0,0.0,1,False,0,21.2,2
0,0.0,0,0.0,9,257.9,0.011111111,0.044444444,0.0,0.0,1,True,0,257.9,9
0,0.0,0,0.0,8,20.2,0.1,0.175,0.0,0.0,1,False,0,20.2,8
1,21.2,0,0.0,12,249.4095238,0.015384615,0.019230769,0.0,0.0,1,True,0,270.6095238,13
3,67.4,2,16.2,8,281.1,0.0,0.041666667,15.82044157,0.0,1,False,1,364.70000000000005,13
0,0.0,0,0.0,11,192.7333333,0.0,0.0,0.0,0.0,2,False,0,192.7333333,11
0,0.0,0,0.0,5,75.6,0.0,0.0,0.0,0.0,1,True,0,75.6,5
0,0.0,0,0.0,11,164.0,0.036363636,0.054545455,0.0,0.0,1,False,0,164.0,11
6,100.1,0,0.0,4,60.4,0.0,0.022222222,0.0,0.0,2,False,1,160.5,10
0,0.0,0,0.0,6,75.2,0.033333333,0.05,0.0,0.0,1,False,0,75.2,6
3,39.0,0,0.0,10,176.8,0.0,0.0375,0.0,0.0,1,False,0,215.8,13
2,21.0,0,0.0,9,84.1,0.0,0.006060606,0.0,0.0,2,False,0,105.1,11
3,40.6,0,0.0,18,340.9166667,0.0,0.018253968,0.0,0.0,1,False,0,381.51666670000003,21
0,0.0,0,0.0,9,250.2,0.022222222,0.033333333,0.0,0.0,1,False,0,250.2,9
2,17.2,0,0.0,18,168.5285714,0.010526316,0.024561404,0.0,0.0,1,False,0,185.7285714,20
5,102.8666667,0,0.0,12,219.6,0.0,0.035294118,0.0,0.0,1,False,0,322.4666667,17
0,0.0,0,0.0,5,43.2,0.08,0.12,0.0,0.0,1,True,0,43.2,5
0,0.0,0,0.0,6,222.4,0.0,0.033333333,63.55337685,0.0,1,True,0,222.4,6
2,12.6,0,0.0,7,62.8,0.0,0.022222222,0.0,0.0,1,False,0,75.39999999999999,9
0,0.0,0,0.0,27,263.2666667,0.0,0.038518519,0.0,0.0,1,False,0,263.2666667,27
0,0.0,1,0.0,5,85.6,0.011111111,0.046666667,0.0,0.0,1,False,0,85.6,6
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,3
0,0.0,0,0.0,2,93.6,0.0,0.05,0.0,0.0,1,True,0,93.6,2
1,28.2,0,0.0,2,0.0,0.066666667,0.133333333,0.0,0.0,2,True,0,28.2,3
0,0.0,0,0.0,6,102.2,0.0,0.0,40.27815244,0.0,1,False,1,102.2,6
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
2,17.2,0,0.0,0,0.0,0.0,0.05,0.0,0.0,2,True,1,17.2,2
0,0.0,0,0.0,4,43.2,0.0,0.05,0.0,0.0,1,False,0,43.2,4
0,0.0,0,0.0,3,103.6,0.0,0.033333333,0.0,0.0,1,False,0,103.6,3
0,0.0,0,0.0,4,14.2,0.1,0.15,0.0,0.0,1,True,0,14.2,4
5,78.63333333,0,0.0,7,176.8333333,0.0,0.023076923,0.0,0.0,2,False,0,255.46666663,12
0,0.0,0,0.0,6,111.6,0.0,0.016666667,24.9184548,0.0,1,True,1,111.6,6
0,0.0,0,0.0,8,286.7,0.05,0.075,0.0,0.0,1,False,0,286.7,8
2,145.2,0,0.0,14,266.66,0.0125,0.029166667,0.0,0.0,1,False,0,411.86,16
0,0.0,0,0.0,12,222.2557143,0.009090909,0.012121212,0.0,0.0,1,False,0,222.2557143,12
0,0.0,0,0.0,12,139.8,0.066666667,0.091666667,0.0,0.0,1,False,0,139.8,12
3,37.6,0,0.0,12,299.2666667,0.0,0.030769231,0.0,0.0,1,False,0,336.8666667,15
0,0.0,0,0.0,10,155.9,0.02,0.04,0.0,0.0,1,False,0,155.9,10
0,0.0,0,0.0,3,36.4,0.066666667,0.1,0.0,0.0,1,False,0,36.4,3
4,381.8,0,0.0,1,31.2,0.0,0.04,0.0,0.0,1,True,0,413.0,5
0,0.0,1,0.0,14,331.55,0.013333333,0.017777778,0.0,0.0,1,True,0,331.55,15
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
0,0.0,0,0.0,12,146.1333333,0.05,0.066666667,0.0,0.0,1,False,0,146.1333333,12
0,0.0,0,0.0,16,129.5833333,0.075,0.0875,0.0,0.0,1,True,0,129.5833333,16
1,7.1,0,0.0,16,222.2333333,0.0,0.029411765,0.0,0.0,1,False,0,229.3333333,17
0,0.0,0,0.0,16,340.65,0.060416667,0.063690476,0.0,0.0,1,True,0,340.65,16
0,0.0,0,0.0,4,39.95,0.0,0.05,0.0,0.0,1,True,0,39.95,4
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
3,41.2,1,99.8,2,10.0,0.0,0.033333333,0.0,0.0,1,False,0,151.0,6
3,39.2,0,0.0,12,209.0,0.0,0.02,0.0,0.0,1,False,0,248.2,15
4,234.3,0,0.0,2,11.1,0.0,0.04,0.0,0.0,2,True,0,245.4,6
5,44.01666667,0,0.0,4,162.5333333,0.0,0.0,39.27673964,0.0,1,False,1,206.54999997000002,9
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
2,67.6,0,0.0,8,183.8,0.0,0.02,0.0,0.0,2,False,0,251.4,10
3,89.25,0,0.0,8,67.85,0.018181818,0.033333333,0.0,0.0,1,False,1,157.1,11
0,0.0,0,0.0,9,281.5,0.0,0.008333333,0.0,0.0,1,False,0,281.5,9
3,73.6,0,0.0,10,104.95,0.0,0.001851852,0.0,0.0,1,True,0,178.55,13
0,0.0,0,0.0,3,50.4,0.0,0.066666667,0.0,0.0,1,False,0,50.4,3
0,0.0,0,0.0,5,64.0,0.0,0.1,0.0,0.0,1,False,0,64.0,5
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,3
0,0.0,0,0.0,4,34.2,0.05,0.1,0.0,0.0,1,False,0,34.2,4
0,0.0,0,0.0,12,223.8,0.027777778,0.017777778,0.0,0.0,1,True,0,223.8,12
0,0.0,0,0.0,5,150.8,0.0,0.02,0.0,0.0,1,False,0,150.8,5
5,60.8,0,0.0,3,20.6,0.0,0.033333333,0.0,0.0,2,True,0,81.4,8
0,0.0,0,0.0,10,158.3666667,0.0,0.0,54.9950922,0.0,1,False,1,158.3666667,10
2,134.0,0,0.0,15,284.1,0.0,0.011764706,0.0,0.0,2,False,0,418.1,17
0,0.0,0,0.0,5,60.9,0.04,0.12,0.0,0.0,1,False,0,60.9,5
0,0.0,0,0.0,8,321.2333333,0.0,0.0125,0.0,0.0,1,False,0,321.2333333,8
0,0.0,0,0.0,4,6.0,0.1,0.15,0.0,0.0,1,False,0,6.0,4
8,126.0,1,13.4,13,217.7166667,0.033333333,0.062,0.0,0.0,1,False,0,357.1166667,22
2,15.0,0,0.0,11,223.4666667,0.0,0.028571429,0.0,0.0,2,True,1,238.4666667,13
1,29.2,1,322.4,10,126.9333333,0.014285714,0.036904762,13.59420027,0.0,1,False,1,478.5333333,12
2,53.4,0,0.0,3,66.4,0.0,0.04,0.0,0.0,1,True,0,119.80000000000001,5
1,12.0,0,0.0,4,63.4,0.0,0.04,0.0,0.0,2,False,0,75.4,5
1,21.2,0,0.0,0,0.0,0.05,0.1,0.0,0.0,1,False,0,21.2,1
1,26.2,0,0.0,13,245.1666667,0.0,0.0,58.9241766,0.0,2,False,1,271.3666667,14
4,206.0666667,0,0.0,9,113.4333333,0.0,0.018181818,0.0,0.0,1,False,0,319.5,13
1,3.0,0,0.0,24,342.0,0.024,0.048,0.0,0.0,1,False,0,345.0,25
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
1,29.2,0,0.0,13,199.2844444,0.0,0.0,0.0,0.0,1,False,0,228.4844444,14
0,0.0,0,0.0,4,166.9,0.0,0.0,0.0,0.0,2,False,0,166.9,4
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,True,0,0.0,1
4,48.8,0,0.0,11,344.8,0.015384615,0.054395604,0.0,0.0,1,True,0,393.6,15
1,18.2,0,0.0,17,225.68,0.0,0.003703704,0.0,0.0,1,False,0,243.88,18
0,0.0,0,0.0,2,34.2,0.0,0.1,0.0,0.0,1,False,0,34.2,2
2,28.2,0,0.0,7,212.5,0.0,0.007407407,94.01683315,0.0,2,True,1,240.7,9
0,0.0,0,0.0,3,35.4,0.0,0.066666667,0.0,0.0,1,False,0,35.4,3
1,0.0,0,0.0,3,178.5,0.0,0.066666667,8.04958574,0.0,1,False,0,178.5,4
3,81.4,0,0.0,18,240.3,0.0,0.030434783,0.0,0.0,1,False,0,321.70000000000005,21
2,53.85,0,0.0,2,161.2,0.0,0.0,0.0,0.0,1,False,0,215.04999999999998,4
2,23.2,0,0.0,5,59.4,0.0,0.00952381,32.73373471,0.0,2,False,0,82.6,7
1,29.2,0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,1,True,1,29.2,1
0,0.0,0,0.0,3,27.2,0.133333333,0.133333333,0.0,0.0,1,False,0,27.2,3
4,228.72,0,0.0,4,154.9,0.0,0.008333333,0.0,0.0,2,False,0,383.62,8
0,0.0,0,0.0,10,349.1111111,0.02,0.02,88.39170518,0.0,1,True,1,349.1111111,10
9,103.9333333,0,0.0,16,172.1333333,0.012,0.049,0.0,0.0,1,False,1,276.0666666,25
4,82.46666667,0,0.0,10,153.9,0.016666667,0.016666667,0.0,0.0,1,False,1,236.36666667,14
0,0.0,0,0.0,7,296.7666667,0.0,0.0,0.0,0.0,1,False,0,296.7666667,7
0,0.0,0,0.0,2,19.2,0.1,0.15,0.0,0.0,1,False,0,19.2,2
1,94.8,0,0.0,6,223.1,0.0,0.00952381,0.0,0.0,1,False,0,317.9,7
0,0.0,0,0.0,11,199.5,0.127272727,0.142424242,0.0,0.0,1,False,0,199.5,11
0,0.0,0,0.0,3,135.0,0.0,0.066666667,0.0,0.0,1,True,0,135.0,3
2,42.4,0,0.0,5,163.2,0.0,0.028571429,20.71678117,0.0,1,False,1,205.6,7
0,0.0,0,0.0,7,159.2,0.085714286,0.128571429,0.0,0.0,1,True,0,159.2,7
3,40.55,0,0.0,10,151.0818182,0.008333333,0.038888889,0.0,0.0,2,False,0,191.6318182,13
0,0.0,0,0.0,2,31.2,0.0,0.1,0.0,0.0,1,False,0,31.2,2
0,0.0,0,0.0,16,336.3,0.0125,0.025,0.0,0.0,1,False,0,336.3,16
0,0.0,0,0.0,13,323.3,0.084615385,0.102564103,0.0,0.0,1,False,0,323.3,13
4,60.2,0,0.0,8,132.8,0.0,0.009090909,0.0,0.0,1,False,0,193.0,12
7,56.3,0,0.0,11,353.9,0.025,0.04375,10.02470626,0.0,1,False,0,410.2,18
0,0.0,0,0.0,6,66.9,0.0,0.02,0.0,0.0,2,False,0,66.9,6
9,179.3785714,0,0.0,8,131.9785714,0.0,0.0025,0.0,0.0,2,False,0,311.3571428,17
3,98.6,0,0.0,7,131.8,0.0,0.02,88.84365062,0.0,1,False,1,230.4,10
3,29.44,1,0.0,4,15.24,0.0,0.039583333,0.0,0.0,1,False,1,44.68,8
2,20.2,0,0.0,7,114.5333333,0.0,0.05,0.0,0.0,1,False,0,134.7333333,9
0,0.0,0,0.0,4,67.6,0.125,0.133333333,0.0,0.0,1,False,0,67.6,4
1,0.0,2,6.0,9,195.1666667,0.0,0.066666667,0.0,0.0,1,False,0,201.1666667,12
1,15.1,0,0.0,9,248.05,0.0,0.01875,0.0,0.0,2,False,0,263.15000000000003,10
4,19.8,0,0.0,2,10.0,0.0125,0.034166667,0.0,0.0,2,True,1,29.8,6
0,0.0,0,0.0,6,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,6
2,34.2,0,0.0,5,63.4,0.0,0.028571429,0.0,0.0,2,False,0,97.6,7
4,65.68,1,42.4,12,285.68,0.015384615,0.038461538,0.0,0.0,1,True,0,393.76,17
2,115.2,0,0.0,7,211.1,0.0,0.0,0.0,0.0,2,True,0,326.3,9
0,0.0,0,0.0,4,159.2,0.05,0.066666667,0.0,0.0,1,True,0,159.2,4
1,0.0,3,69.0,15,352.875,0.0,0.055555556,0.0,0.0,1,False,0,421.875,19
1,11.0,0,0.0,2,51.06666667,0.0,0.0,0.0,0.0,1,False,0,62.06666667,3
3,32.0,0,0.0,15,276.3666667,0.0,0.0,55.82099528,0.0,2,False,0,308.3666667,18
2,12.1,0,0.0,4,38.3,0.00952381,0.066666667,0.0,0.0,1,False,0,50.4,6
0,0.0,0,0.0,4,72.0,0.0,0.0,35.34967016,0.0,1,True,1,72.0,4
0,0.0,0,0.0,2,107.8,0.0,0.1,0.0,0.0,1,False,0,107.8,2
0,0.0,0,0.0,14,276.35,0.0,0.007142857,0.0,0.0,1,False,0,276.35,14
2,24.2,0,0.0,3,52.4,0.0,0.04,0.0,0.0,2,False,0,76.6,5
0,0.0,0,0.0,12,274.75,0.0,0.030555556,0.0,0.0,1,False,0,274.75,12
0,0.0,0,0.0,6,351.4,0.066666667,0.1,0.0,0.0,1,False,0,351.4,6
0,0.0,0,0.0,3,60.4,0.0,0.066666667,0.0,0.0,1,False,0,60.4,3
5,75.66349206,0,0.0,4,35.92777778,0.0,0.056481481,0.0,0.0,1,False,0,111.59126984,9
0,0.0,0,0.0,7,211.6333333,0.0,0.0,28.80119616,0.0,2,False,1,211.6333333,7
1,10.0,0,0.0,23,271.5785714,0.0,0.008333333,0.0,0.0,1,False,0,281.5785714,24
2,139.0,0,0.0,5,274.7,0.0,0.014285714,0.0,0.0,2,False,0,413.7,7
0,0.0,0,0.0,13,261.8,0.015384615,0.084615385,0.0,0.0,1,False,0,261.8,13
0,0.0,0,0.0,5,89.86666667,0.04,0.06,0.0,0.0,1,True,0,89.86666667,5
2,36.4,0,0.0,3,28.2,0.0,0.0,55.89978908,0.0,2,False,0,64.6,5
0,0.0,0,0.0,3,54.4,0.066666667,0.133333333,0.0,0.0,1,True,0,54.4,3
3,113.1,0,0.0,17,237.6066667,0.0,0.033333333,94.10360412,0.0,1,False,1,350.7066667,20
2,43.73333333,0,0.0,19,158.9333333,0.0,0.003741497,0.0,0.0,1,False,0,202.66666662999998,21
4,59.53333333,0,0.0,13,183.65,0.0,0.011764706,0.0,0.0,2,False,0,243.18333333,17
0,0.0,0,0.0,8,232.0,0.0,0.025,0.0,0.0,1,True,0,232.0,8
1,54.4,0,0.0,1,101.2727273,0.0,0.007042254,0.0,0.0,1,False,0,155.6727273,2
1,0.0,0,0.0,11,113.8,0.083333333,0.116666667,0.0,0.0,1,False,1,113.8,12
0,0.0,0,0.0,9,249.41,0.022222222,0.005128205,0.0,0.0,1,False,0,249.41,9
1,2.0,0,0.0,5,86.6,0.0,0.1,0.0,0.0,1,False,0,88.6,6
0,0.0,0,0.0,2,30.4,0.0,0.066666667,21.47899475,0.0,1,True,1,30.4,2
0,0.0,0,0.0,6,339.5,0.0,0.016666667,124.9045858,0.0,2,False,1,339.5,6
3,60.4,0,0.0,4,25.8,0.0,0.04,0.0,0.0,2,False,0,86.2,7
7,98.46666667,0,0.0,13,257.9333333,0.0,0.016,0.0,0.0,1,False,0,356.39999997,20
0,0.0,0,0.0,4,236.8,0.0,0.05,36.26141924,0.0,1,False,1,236.8,4
0,0.0,0,0.0,13,266.8,0.0,0.015384615,0.0,0.0,1,False,0,266.8,13
3,86.1,2,28.4,2,5.0,0.0,0.033333333,0.0,0.0,2,False,0,119.5,7
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,True,0,0.0,1
0,0.0,0,0.0,2,48.4,0.0,0.0,34.03997536,0.0,1,False,1,48.4,2
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,True,0,0.0,1
2,28.2,0,0.0,12,271.0,0.0,0.014285714,0.0,0.0,1,False,0,299.2,14
2,24.13333333,0,0.0,19,263.7128571,0.0,0.00125,0.0,0.0,1,False,0,287.84619043,21
0,0.0,0,0.0,4,98.6,0.0,0.05,0.0,0.0,1,False,0,98.6,4
0,0.0,0,0.0,8,272.9,0.05,0.075,0.0,0.0,2,False,0,272.9,8
0,0.0,0,0.0,4,18.2,0.15,0.15,0.0,0.0,1,False,0,18.2,4
4,117.8,0,0.0,12,267.8,0.025,0.04375,0.0,0.0,1,False,0,385.6,16
0,0.0,0,0.0,8,41.13333333,0.025,0.0625,0.0,0.0,1,False,0,41.13333333,8
4,149.95,0,0.0,1,57.4,0.0,0.04,0.0,0.0,1,False,0,207.35,5
0,0.0,0,0.0,2,16.2,0.0,0.1,0.0,0.0,2,False,0,16.2,2
5,69.6,3,53.0,6,92.7,0.0,0.02,0.0,0.0,2,True,0,215.3,14
0,0.0,0,0.0,3,132.4,0.0,0.033333333,0.0,0.0,1,False,0,132.4,3
13,243.65,0,0.0,20,234.0166667,0.016,0.022,0.0,0.0,1,False,0,477.6666667,33
0,0.0,0,0.0,6,252.3,0.0,0.0,22.15399132,0.0,1,False,1,252.3,6
10,170.15,0,0.0,11,71.35,0.0,0.002352941,0.0,0.0,2,False,0,241.5,21
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
1,30.2,0,0.0,20,293.0333333,0.019047619,0.025396825,9.775216594,0.0,1,False,0,323.23333329999997,21
3,49.2,0,0.0,17,300.7666667,0.004761905,0.022222222,0.0,0.0,1,False,0,349.96666669999996,20
0,0.0,2,5.0,5,122.4,0.028571429,0.042857143,0.0,0.0,1,True,0,127.4,7
0,0.0,0,0.0,16,161.15,0.1,0.125,0.0,0.0,1,False,0,161.15,16
7,155.0,0,0.0,20,252.9833333,0.008333333,0.025,0.0,0.0,1,False,0,407.9833333,27
5,49.2,4,379.0,5,74.6,0.0,0.018181818,8.326728149,0.0,2,False,0,502.79999999999995,14
1,85.1,0,0.0,8,194.2285714,0.075,0.078125,0.0,0.0,1,True,0,279.3285714,9
0,0.0,0,0.0,3,41.4,0.0,0.066666667,0.0,0.0,1,False,0,41.4,3
2,91.9,0,0.0,6,273.8,0.0,0.005,0.0,0.0,2,True,0,365.70000000000005,8
2,31.6,0,0.0,4,75.6,0.0,0.028571429,0.0,0.0,1,False,0,107.19999999999999,6
2,99.2,0,0.0,7,106.9666667,0.025,0.015,0.0,0.0,1,True,0,206.1666667,9
6,175.1,0,0.0,3,27.6,0.0,0.011111111,0.0,0.0,2,False,0,202.7,9
0,0.0,0,0.0,13,338.2,0.030769231,0.069230769,0.0,0.0,1,True,0,338.2,13
4,70.5,0,0.0,3,51.3,0.0,0.00952381,0.0,0.0,2,False,0,121.8,7
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,False,0,0.0,1
1,23.2,0,0.0,0,0.0,0.0,0.033333333,0.0,0.0,1,False,1,23.2,1
0,0.0,0,0.0,7,245.4,0.025,0.08125,3.27121463,0.0,1,False,0,245.4,7
0,0.0,0,0.0,2,150.6,0.0,0.033333333,0.0,0.0,1,False,0,150.6,2
0,0.0,0,0.0,11,169.1666667,0.0,0.036363636,0.0,0.0,1,False,0,169.1666667,11
8,125.7333333,0,0.0,7,81.66666667,0.033333333,0.024166667,0.0,0.0,1,False,0,207.39999997,15
1,22.2,0,0.0,9,348.54,0.0,0.005194805,16.1722885,0.0,1,False,1,370.74,10
2,4.0,0,0.0,2,44.4,0.0,0.05,0.0,0.0,2,False,0,48.4,4
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,1,True,0,0.0,5
0,0.0,0,0.0,23,297.3,0.013636364,0.037207792,10.95661974,0.0,1,False,1,297.3,23
0,0.0,2,39.4,6,169.9666667,0.0,0.00625,0.0,0.0,1,True,0,209.3666667,8
6,189.8,0,0.0,9,208.8333333,0.0,0.015384615,70.31635146,0.0,2,False,1,398.6333333,15
1,3.0,0,0.0,9,133.3666667,0.054545455,0.042424242,4.760328465,0.0,1,False,1,136.3666667,10
5,31.7,3,239.2,3,78.5,0.0,0.008333333,0.0,0.0,2,False,0,349.4,11
9,215.5,1,12.0,12,245.6,0.0,0.0125,0.0,0.0,2,False,0,473.1,22
